method,base_method,iteration,round,worker_count,eval_point,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,evaluation_delta,train_accuracy,delta,target_delta,smoothing_delta,lr_or_eta,batch_size,candidate_id,candidate_parameters,candidate_rounds,target_total_work,dataset,seed_role,small_batch,large_batch,restart_period,restart_mixing_rounds,epoch_length,domain_radius,theory_multiplier,smooth_B,data_B_per_worker,block_id,M,block_oracle_norm
NOG-ZO,NOG,7297,7297,8,y_bar,25.644587993621823,3,100003,200003,1163900725,szo,934272,934272,116784,"[116784, 116784, 116784, 116784, 116784, 116784, 116784, 116784]",163840,7299,7299,0.3895212411880493,0.0180173050612211,0.002,0.8329289555549622,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,7297.0,1.0,0.7916505932807922
NOG-ZO,NOG,7678,7678,8,y_bar,26.976415157318115,3,100003,200003,1163900725,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.3861414492130279,0.0220187250524759,0.002,0.8329596519470215,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,7678.0,1.0,0.9402032494544984
NOG-ZO,NOG,1,1,8,y_bar,0.0374066829681396,4,100004,200004,1021134146,szo,384,384,48,"[48, 48, 48, 48, 48, 48, 48, 48]",8192,3,3,0.9999991059303284,0.3631511628627777,0.002,0.6495807766914368,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,1.0,1.0,1.5127898454666138
NOG-ZO,NOG,385,385,8,y_bar,1.3849012851715088,4,100004,200004,1021134146,szo,49536,49536,6192,"[6192, 6192, 6192, 6192, 6192, 6192, 6192, 6192]",16384,387,387,0.8829622864723206,0.3631511628627777,0.002,0.7591904401779175,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,385.0,1.0,1.1778265237808228
NOG-ZO,NOG,769,769,8,y_bar,2.7329492568969727,4,100004,200004,1021134146,szo,98688,98688,12336,"[12336, 12336, 12336, 12336, 12336, 12336, 12336, 12336]",24576,771,771,0.749417781829834,0.3631511628627777,0.002,0.7591904401779175,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,769.0,1.0,1.6076841354370115
NOG-ZO,NOG,1153,1153,8,y_bar,4.083314895629883,4,100004,200004,1021134146,szo,147840,147840,18480,"[18480, 18480, 18480, 18480, 18480, 18480, 18480, 18480]",32768,1155,1155,0.6162025928497314,0.3631511628627777,0.002,0.7591904401779175,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,1153.0,1.0,1.2099183797836304
NOG-ZO,NOG,1537,1537,8,y_bar,5.435699939727783,4,100004,200004,1021134146,szo,196992,196992,24624,"[24624, 24624, 24624, 24624, 24624, 24624, 24624, 24624]",40960,1539,1539,0.4983577132225036,0.1736543774604797,0.002,0.7591904401779175,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,1537.0,1.0,1.377888560295105
NOG-ZO,NOG,1921,1921,8,y_bar,6.781008005142212,4,100004,200004,1021134146,szo,246144,246144,30768,"[30768, 30768, 30768, 30768, 30768, 30768, 30768, 30768]",49152,1923,1923,0.4848196804523468,0.0972300171852111,0.002,0.7591904401779175,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,1921.0,1.0,0.7431282997131348
NOG-ZO,NOG,2305,2305,8,y_bar,8.143803119659424,4,100004,200004,1021134146,szo,295296,295296,36912,"[36912, 36912, 36912, 36912, 36912, 36912, 36912, 36912]",57344,2307,2307,0.4749107360839844,0.0847869962453842,0.002,0.7591904401779175,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,2305.0,1.0,0.8254064321517944
NOG-ZO,NOG,2689,2689,8,y_bar,9.489084005355837,4,100004,200004,1021134146,szo,344448,344448,43056,"[43056, 43056, 43056, 43056, 43056, 43056, 43056, 43056]",65536,2691,2691,0.4653604626655578,0.0512842908501625,0.002,0.7591904401779175,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,2689.0,1.0,0.9513254761695862
NOG-ZO,NOG,3073,3073,8,y_bar,10.839598655700684,4,100004,200004,1021134146,szo,393600,393600,49200,"[49200, 49200, 49200, 49200, 49200, 49200, 49200, 49200]",73728,3075,3075,0.4617840945720672,0.0658927708864212,0.002,0.7596204280853271,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,3073.0,1.0,0.9993961453437804
NOG-ZO,NOG,3457,3457,8,y_bar,12.18541145324707,4,100004,200004,1021134146,szo,442752,442752,55344,"[55344, 55344, 55344, 55344, 55344, 55344, 55344, 55344]",81920,3459,3459,0.4500510096549988,0.0320652686059474,0.002,0.7612481117248535,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,3457.0,1.0,0.7910749316215515
NOG-ZO,NOG,3841,3841,8,y_bar,13.533850193023682,4,100004,200004,1021134146,szo,491904,491904,61488,"[61488, 61488, 61488, 61488, 61488, 61488, 61488, 61488]",90112,3843,3843,0.4451294243335724,0.0494619980454444,0.002,0.7632750868797302,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,3841.0,1.0,1.0385138988494873
NOG-ZO,NOG,4225,4225,8,y_bar,14.883556604385376,4,100004,200004,1021134146,szo,541056,541056,67632,"[67632, 67632, 67632, 67632, 67632, 67632, 67632, 67632]",98304,4227,4227,0.4375889301300049,0.032344963401556,0.002,0.7739934325218201,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,4225.0,1.0,0.8053427934646606
NOG-ZO,NOG,4609,4609,8,y_bar,16.229952096939087,4,100004,200004,1021134146,szo,590208,590208,73776,"[73776, 73776, 73776, 73776, 73776, 73776, 73776, 73776]",106496,4611,4611,0.4315914809703827,0.0275377817451953,0.002,0.7847117781639099,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,4609.0,1.0,0.889805018901825
NOG-ZO,NOG,4993,4993,8,y_bar,17.578300714492798,4,100004,200004,1021134146,szo,639360,639360,79920,"[79920, 79920, 79920, 79920, 79920, 79920, 79920, 79920]",114688,4995,4995,0.4253178834915161,0.0247283447533845,0.002,0.7909769415855408,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,4993.0,1.0,0.8951608538627625
NOG-ZO,NOG,5377,5377,8,y_bar,18.92961287498474,4,100004,200004,1021134146,szo,688512,688512,86064,"[86064, 86064, 86064, 86064, 86064, 86064, 86064, 86064]",122880,5379,5379,0.4192214012145996,0.025523692369461,0.002,0.79877769947052,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,5377.0,1.0,0.6165195107460022
NOG-ZO,NOG,5761,5761,8,y_bar,20.282010316848755,4,100004,200004,1021134146,szo,737664,737664,92208,"[92208, 92208, 92208, 92208, 92208, 92208, 92208, 92208]",131072,5763,5763,0.4135028719902038,0.0278144050389528,0.002,0.8084211349487305,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,5761.0,1.0,0.8693258762359619
NOG-ZO,NOG,6145,6145,8,y_bar,21.628886222839355,4,100004,200004,1021134146,szo,786816,786816,98352,"[98352, 98352, 98352, 98352, 98352, 98352, 98352, 98352]",139264,6147,6147,0.407867282629013,0.0249604005366563,0.002,0.8149012327194214,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,6145.0,1.0,1.0982664823532104
NOG-ZO,NOG,6529,6529,8,y_bar,22.97637367248535,4,100004,200004,1021134146,szo,835968,835968,104496,"[104496, 104496, 104496, 104496, 104496, 104496, 104496, 104496]",147456,6531,6531,0.4025642275810241,0.0245850160717964,0.002,0.8225791454315186,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,6529.0,1.0,0.8495477437973022
NOG-ZO,NOG,6913,6913,8,y_bar,24.330501556396484,4,100004,200004,1021134146,szo,885120,885120,110640,"[110640, 110640, 110640, 110640, 110640, 110640, 110640, 110640]",155648,6915,6915,0.397523820400238,0.0204633828252553,0.002,0.8285372257232666,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,6913.0,1.0,0.8318565487861633
NOG-ZO,NOG,7297,7297,8,y_bar,25.68662428855896,4,100004,200004,1021134146,szo,934272,934272,116784,"[116784, 116784, 116784, 116784, 116784, 116784, 116784, 116784]",163840,7299,7299,0.3934229910373688,0.0185990594327449,0.002,0.8307791352272034,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,7297.0,1.0,0.83191978931427
NOG-ZO,NOG,7678,7678,8,y_bar,27.02695631980896,4,100004,200004,1021134146,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.3894210457801819,0.0175941437482833,0.002,0.8327754139900208,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,7678.0,1.0,1.004103422164917
DGFM,DGFM,1,1,8,x_bar,0.0183408260345459,0,100000,200000,2024481442,szo,256,256,32,"[32, 32, 32, 32, 32, 32, 32, 32]",8192,2,2,0.8429256081581116,0.2981587648391723,0.002,0.8379075527191162,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,384,384,8,x_bar,0.7718174457550049,0,100000,200000,2024481442,szo,98304,98304,12288,"[12288, 12288, 12288, 12288, 12288, 12288, 12288, 12288]",16384,768,768,0.1985024511814117,0.0202992428094148,0.002,0.910382091999054,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,768,768,8,x_bar,1.5263960361480713,0,100000,200000,2024481442,szo,196608,196608,24576,"[24576, 24576, 24576, 24576, 24576, 24576, 24576, 24576]",24576,1536,1536,0.190406247973442,0.0220106150954961,0.002,0.9180636405944824,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,1152,1152,8,x_bar,2.280027389526367,0,100000,200000,2024481442,szo,294912,294912,36864,"[36864, 36864, 36864, 36864, 36864, 36864, 36864, 36864]",32768,2304,2304,0.1953911930322647,0.0183489881455898,0.002,0.9186237454414368,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,1536,1536,8,x_bar,3.032766103744507,0,100000,200000,2024481442,szo,393216,393216,49152,"[49152, 49152, 49152, 49152, 49152, 49152, 49152, 49152]",40960,3072,3072,0.1954371780157089,0.0277403071522712,0.002,0.9204440712928772,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,1920,1920,8,x_bar,3.786147356033325,0,100000,200000,2024481442,szo,491520,491520,61440,"[61440, 61440, 61440, 61440, 61440, 61440, 61440, 61440]",49152,3840,3840,0.1844107508659362,0.0146873146295547,0.002,0.9219244122505188,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,2304,2304,8,x_bar,4.537368774414063,0,100000,200000,2024481442,szo,589824,589824,73728,"[73728, 73728, 73728, 73728, 73728, 73728, 73728, 73728]",57344,4608,4608,0.1904627531766891,0.0163862332701683,0.002,0.9237647652626038,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,2688,2688,8,x_bar,5.290600299835205,0,100000,200000,2024481442,szo,688128,688128,86016,"[86016, 86016, 86016, 86016, 86016, 86016, 86016, 86016]",65536,5376,5376,0.1845344454050064,0.0116335619240999,0.002,0.927945613861084,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,3072,3072,8,x_bar,6.042665719985962,0,100000,200000,2024481442,szo,786432,786432,98304,"[98304, 98304, 98304, 98304, 98304, 98304, 98304, 98304]",73728,6144,6144,0.1878613233566284,0.019052118062973,0.002,0.9266653060913086,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,3456,3456,8,x_bar,6.796130895614624,0,100000,200000,2024481442,szo,884736,884736,110592,"[110592, 110592, 110592, 110592, 110592, 110592, 110592, 110592]",81920,6912,6912,0.1862261146306991,0.0142489215359091,0.002,0.9247049689292908,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,3840,3840,8,x_bar,7.548459768295288,0,100000,200000,2024481442,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,7680,7680,0.1795840412378311,0.0085472930222749,0.002,0.9286657571792604,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,1,1,8,x_bar,0.0211575031280517,1,100001,200001,1527951910,szo,256,256,32,"[32, 32, 32, 32, 32, 32, 32, 32]",8192,2,2,0.7316529154777527,0.3044692277908325,0.002,0.8487897515296936,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,384,384,8,x_bar,0.7709720134735107,1,100001,200001,1527951910,szo,98304,98304,12288,"[12288, 12288, 12288, 12288, 12288, 12288, 12288, 12288]",16384,768,768,0.1975102424621582,0.020176401361823,0.002,0.9067213535308838,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,768,768,8,x_bar,1.523380994796753,1,100001,200001,1527951910,szo,196608,196608,24576,"[24576, 24576, 24576, 24576, 24576, 24576, 24576, 24576]",24576,1536,1536,0.1893881857395172,0.0205330494791269,0.002,0.9182036519050598,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,1152,1152,8,x_bar,2.2731945514678955,1,100001,200001,1527951910,szo,294912,294912,36864,"[36864, 36864, 36864, 36864, 36864, 36864, 36864, 36864]",32768,2304,2304,0.1879718452692031,0.0185666289180517,0.002,0.9200040102005004,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,1536,1536,8,x_bar,3.026289463043213,1,100001,200001,1527951910,szo,393216,393216,49152,"[49152, 49152, 49152, 49152, 49152, 49152, 49152, 49152]",40960,3072,3072,0.181590735912323,0.0156919918954372,0.002,0.9260252118110656,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,1920,1920,8,x_bar,3.77732253074646,1,100001,200001,1527951910,szo,491520,491520,61440,"[61440, 61440, 61440, 61440, 61440, 61440, 61440, 61440]",49152,3840,3840,0.1847088485956192,0.0112655246630311,0.002,0.9235246777534484,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,2304,2304,8,x_bar,4.527514457702637,1,100001,200001,1527951910,szo,589824,589824,73728,"[73728, 73728, 73728, 73728, 73728, 73728, 73728, 73728]",57344,4608,4608,0.1857321113348007,0.0149088455364108,0.002,0.9266853332519532,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,2688,2688,8,x_bar,5.27953314781189,1,100001,200001,1527951910,szo,688128,688128,86016,"[86016, 86016, 86016, 86016, 86016, 86016, 86016, 86016]",65536,5376,5376,0.1852478235960006,0.0206600874662399,0.002,0.930306077003479,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,3072,3072,8,x_bar,6.031996965408325,1,100001,200001,1527951910,szo,786432,786432,98304,"[98304, 98304, 98304, 98304, 98304, 98304, 98304, 98304]",73728,6144,6144,0.1891681402921676,0.0158079694956541,0.002,0.9232646822929382,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,3456,3456,8,x_bar,6.782113313674927,1,100001,200001,1527951910,szo,884736,884736,110592,"[110592, 110592, 110592, 110592, 110592, 110592, 110592, 110592]",81920,6912,6912,0.181194007396698,0.0122205447405576,0.002,0.9291658401489258,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,3840,3840,8,x_bar,7.53426194190979,1,100001,200001,1527951910,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,7680,7680,0.1841970384120941,0.0181381106376647,0.002,0.9253050684928894,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,1,1,8,x_bar,0.0176289081573486,2,100002,200002,741198208,szo,256,256,32,"[32, 32, 32, 32, 32, 32, 32, 32]",8192,2,2,0.7785807251930237,0.3023528456687927,0.002,0.8698539733886719,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,384,384,8,x_bar,0.7693479061126709,2,100002,200002,741198208,szo,98304,98304,12288,"[12288, 12288, 12288, 12288, 12288, 12288, 12288, 12288]",16384,768,768,0.2147199809551239,0.044199701398611,0.002,0.9100019931793212,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,768,768,8,x_bar,1.5204238891601562,2,100002,200002,741198208,szo,196608,196608,24576,"[24576, 24576, 24576, 24576, 24576, 24576, 24576, 24576]",24576,1536,1536,0.1892816871404647,0.0165689270943403,0.002,0.9101420044898988,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,1152,1152,8,x_bar,2.284088611602783,2,100002,200002,741198208,szo,294912,294912,36864,"[36864, 36864, 36864, 36864, 36864, 36864, 36864, 36864]",32768,2304,2304,0.1891327947378158,0.0198304709047079,0.002,0.9195439219474792,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,1536,1536,8,x_bar,3.0397539138793945,2,100002,200002,741198208,szo,393216,393216,49152,"[49152, 49152, 49152, 49152, 49152, 49152, 49152, 49152]",40960,3072,3072,0.1989306509494781,0.0342194028198719,0.002,0.9215043187141418,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,1920,1920,8,x_bar,3.7939863204956055,2,100002,200002,741198208,szo,491520,491520,61440,"[61440, 61440, 61440, 61440, 61440, 61440, 61440, 61440]",49152,3840,3840,0.1883719116449356,0.0195913482457399,0.002,0.9202040433883668,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,2304,2304,8,x_bar,4.548237323760986,2,100002,200002,741198208,szo,589824,589824,73728,"[73728, 73728, 73728, 73728, 73728, 73728, 73728, 73728]",57344,4608,4608,0.1820792853832245,0.0093094147741794,0.002,0.9217843413352966,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,2688,2688,8,x_bar,5.302992582321167,2,100002,200002,741198208,szo,688128,688128,86016,"[86016, 86016, 86016, 86016, 86016, 86016, 86016, 86016]",65536,5376,5376,0.1841193586587906,0.0156613271683454,0.002,0.9257251620292664,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,3072,3072,8,x_bar,6.055360794067383,2,100002,200002,741198208,szo,786432,786432,98304,"[98304, 98304, 98304, 98304, 98304, 98304, 98304, 98304]",73728,6144,6144,0.1905088871717453,0.0169297214597463,0.002,0.921704351902008,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,3456,3456,8,x_bar,6.81000280380249,2,100002,200002,741198208,szo,884736,884736,110592,"[110592, 110592, 110592, 110592, 110592, 110592, 110592, 110592]",81920,6912,6912,0.1807189434766769,0.0131308995187282,0.002,0.9255450963974,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,3840,3840,8,x_bar,7.562347888946533,2,100002,200002,741198208,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,7680,7680,0.1850157529115677,0.0189893823117017,0.002,0.9271454215049744,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,1,1,8,x_bar,0.0175039768218994,3,100003,200003,1528288592,szo,256,256,32,"[32, 32, 32, 32, 32, 32, 32, 32]",8192,2,2,0.7205324769020081,0.3066094517707824,0.002,0.8923784494400024,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,384,384,8,x_bar,0.7676687240600586,3,100003,200003,1528288592,szo,98304,98304,12288,"[12288, 12288, 12288, 12288, 12288, 12288, 12288, 12288]",16384,768,768,0.1934750974178314,0.0218874849379062,0.002,0.9121424555778505,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,768,768,8,x_bar,1.518143653869629,3,100003,200003,1528288592,szo,196608,196608,24576,"[24576, 24576, 24576, 24576, 24576, 24576, 24576, 24576]",24576,1536,1536,0.1804891228675842,0.0157606545835733,0.002,0.9257051348686218,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,1152,1152,8,x_bar,2.2681775093078613,3,100003,200003,1528288592,szo,294912,294912,36864,"[36864, 36864, 36864, 36864, 36864, 36864, 36864, 36864]",32768,2304,2304,0.1874044388532638,0.0229571275413036,0.002,0.9268853664398192,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
DGFM,DGFM,1536,1536,8,x_bar,3.0212819576263428,3,100003,200003,1528288592,szo,393216,393216,49152,"[49152, 49152, 49152, 49152, 49152, 49152, 49152, 49152]",40960,3072,3072,0.1823733747005462,0.0133428908884525,0.002,0.9260852336883544,0.002,0.002,0.001,2.0,16.0,DGFM__eta-2p0,"{""eta"": 2.0}",3840,983040,ijcnn1,real_data_formal,,,,,,,,,,,,
